JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2459026.500000000, A.D. 2020-Jun-26 00:00:00.0000,  2.317786252325358E-01, -6.895669248434877E-01, -2.283769396884371E-02,  1.903606973474198E-02,  6.375304608077836E-03, -1.011026376257887E-03,
2459027.500000000, A.D. 2020-Jun-27 00:00:00.0000,  2.507233297324992E-01, -6.829278640089040E-01, -2.383982832939989E-02,  1.885092283951445E-02,  6.901949176367409E-03, -9.931148103867373E-04,
2459028.500000000, A.D. 2020-Jun-28 00:00:00.0000,  2.694756628493744E-01, -6.757648277793787E-01, -2.482367085056634E-02,  1.865135210165557E-02,  7.423190020163505E-03, -9.744450452651910E-04,
2459029.500000000, A.D. 2020-Jun-29 00:00:00.0000,  2.880212778535043E-01, -6.680834152932181E-01, -2.578847046544237E-02,  1.843751345678539E-02,  7.938637039836787E-03, -9.550314342339030E-04,
2459030.500000000, A.D. 2020-Jun-30 00:00:00.0000,  3.063459890594460E-01, -6.598896135624562E-01, -2.673349072463863E-02,  1.820957303712083E-02,  8.447904629360339E-03, -9.348888572128502E-04,
2459031.500000000, A.D. 2020-Jul-01 00:00:00.0000,  3.244357819599423E-01, -6.511897928544217E-01, -2.765801031752688E-02,  1.796770704537638E-02,  8.950611925404096E-03, -9.140327100002103E-04,
2459032.500000000, A.D. 2020-Jul-02 00:00:00.0000,  3.422768232312601E-01, -6.419907018259173E-01, -2.856132358266571E-02,  1.771210162360918E-02,  9.446383053006498E-03, -8.924788933267119E-04,
2459033.500000000, A.D. 2020-Jul-03 00:00:00.0000,  3.598554706048773E-01, -6.322994624134588E-01, -2.944274100716013E-02,  1.744295271708297E-02,  9.934847367781940E-03, -8.702438016714104E-04,
2459034.500000000, A.D. 2020-Jul-04 00:00:00.0000,  3.771582826005719E-01, -6.221235644830517E-01, -3.030158971472124E-02,  1.716046593322212E-02,  1.041563969462496E-02, -8.473443118448373E-04,
2459035.500000000, A.D. 2020-Jul-05 00:00:00.0000,  3.941720281160405E-01, -6.114708602430342E-01, -3.113721394219381E-02,  1.686485639572407E-02,  1.088840056287384E-02, -8.237977713452095E-04,
2459036.500000000, A.D. 2020-Jul-06 00:00:00.0000,  4.108836958682344E-01, -6.003495584235392E-01, -3.194897550433018E-02,  1.655634859389522E-02,  1.135277643789850E-02, -7.996219864933711E-04,
2459037.500000000, A.D. 2020-Jul-07 00:00:00.0000,  4.272805036816691E-01, -5.887682182261715E-01, -3.273625424658984E-02,  1.623517622727242E-02,  1.180841994907958E-02, -7.748352103519283E-04,
2459038.500000000, A.D. 2020-Jul-08 00:00:00.0000,  4.433499076190244E-01, -5.767357430475228E-01, -3.349844848575322E-02,  1.590158204558889E-02,  1.225499011414759E-02, -7.494561304339425E-04,
2459039.500000000, A.D. 2020-Jul-09 00:00:00.0000,  4.590796109494040E-01, -5.642613739801798E-01, -3.423497543814039E-02,  1.555581768414050E-02,  1.269215255985301E-02, -7.235038562064071E-04,
2459040.500000000, A.D. 2020-Jul-10 00:00:00.0000,  4.744575729496849E-01, -5.513546830949084E-01, -3.494527163523338E-02,  1.519814349460511E-02,  1.311957973894044E-02, -6.969979063936325E-04,
2459041.500000000, A.D. 2020-Jul-11 00:00:00.0000,  4.894720175344521E-01, -5.380255665077279E-01, -3.562879332649915E-02,  1.482882837142679E-02,  1.353695114337146E-02, -6.699581960706419E-04,
2459042.500000000, A.D. 2020-Jul-12 00:00:00.0000,  5.041114417101209E-01, -5.242842372356755E-01, -3.628501686920254E-02,  1.444814957375870E-02,  1.394395351376192E-02, -6.424050235633145E-04,
2459043.500000000, A.D. 2020-Jul-13 00:00:00.0000,  5.183646238487757E-01, -5.101412178449807E-01, -3.691343910502960E-02,  1.405639254304760E-02,  1.434028104503778E-02, -6.143590571497131E-04,
2459044.500000000, A.D. 2020-Jul-14 00:00:00.0000,  5.322206317775087E-01, -4.956073328956026E-01, -3.751357772329689E-02,  1.365385071638778E-02,  1.472563558811420E-02, -5.858413215461745E-04,
2459045.500000000, A.D. 2020-Jul-15 00:00:00.0000,  5.456688306789462E-01, -4.806937011860090E-01, -3.808497161055532E-02,  1.324082533558251E-02,  1.509972684768840E-02, -5.568731842043965E-04,
2459046.500000000, A.D. 2020-Jul-16 00:00:00.0000,  5.586988907987493E-01, -4.654117278021788E-01, -3.862718118638895E-02,  1.281762525203179E-02,  1.546227257599314E-02, -5.274763414039515E-04,
2459047.500000000, A.D. 2020-Jul-17 00:00:00.0000,  5.713007949559222E-01, -4.497730959748951E-01, -3.913978872520603E-02,  1.238456672746587E-02,  1.581299876245347E-02, -4.976728041468332E-04,
2459048.500000000, A.D. 2020-Jul-18 00:00:00.0000,  5.834648458517865E-01, -4.337897587494525E-01, -3.962239866382880E-02,  1.194197323054634E-02,  1.615163981918837E-02, -4.674848838603314E-04,
2459049.500000000, A.D. 2020-Jul-19 00:00:00.0000,  5.951816731734996E-01, -4.174739304719658E-01, -4.007463789469234E-02,  1.149017522935796E-02,  1.647793876229795E-02, -4.369351779140424E-04,
2459050.500000000, A.D. 2020-Jul-20 00:00:00.0000,  6.064422404880216E-01, -4.008380780965247E-01, -4.049615604447020E-02,  1.102950997981593E-02,  1.679164738887645E-02, -4.060465549564503E-04,
2459051.500000000, A.D. 2020-Jul-21 00:00:00.0000,  6.172378519224563E-01, -3.838949123174956E-01, -4.088662573794816E-02,  1.056032131001430E-02,  1.709252644968980E-02, -3.748421400760533E-04,
2459052.500000000, A.D. 2020-Jul-22 00:00:00.0000,  6.275601586267237E-01, -3.666573785313421E-01, -4.124574284697343E-02,  1.008295940054233E-02,  1.738034581745598E-02, -3.433452997915047E-04,
2459053.500000000, A.D. 2020-Jul-23 00:00:00.0000,  6.374011650145427E-01, -3.491386476323872E-01, -4.157322672431012E-02,  9.597780560795879E-03,  1.765488465066532E-02, -3.115796268748580E-04,
2459054.500000000, A.D. 2020-Jul-24 00:00:00.0000,  6.467532347787363E-01, -3.313521066470143E-01, -4.186882042223609E-02,  9.105147001311625E-03,  1.791593155287689E-02, -2.795689250113272E-04,
2459055.500000000, A.D. 2020-Jul-25 00:00:00.0000,  6.556090966768914E-01, -3.133113492108585E-01, -4.213229089571894E-02,  8.605426602151859E-03,  1.816328472742618E-02, -2.473371932986327E-04,
2459056.500000000, A.D. 2020-Jul-26 00:00:00.0000,  6.639618500834427E-01, -2.950301658936136E-01, -4.236342919001237E-02,  8.098992677367470E-03,  1.839675212747819E-02, -2.149086105882773E-04,
2459057.500000000, A.D. 2020-Jul-27 00:00:00.0000,  6.718049703042840E-01, -2.765225343761794E-01, -4.256205061251184E-02,  7.586223735614731E-03,  1.861615160125047E-02, -1.823075196604774E-04,
2459058.500000000, A.D. 2020-Jul-28 00:00:00.0000,  6.791323136500658E-01, -2.578026094849777E-01, -4.272799488870919E-02,  7.067503236867784E-03,  1.882131103248258E-02, -1.495584112550216E-04,
2459059.500000000, A.D. 2020-Jul-29 00:00:00.0000,  6.859381222642688E-01, -2.388847130882948E-01, -4.286112630210129E-02,  6.543219345328343E-03,  1.901206847587330E-02, -1.166859079400593E-04,
2459060.500000000, A.D. 2020-Jul-30 00:00:00.0000,  6.922170287023206E-01, -2.197833238596723E-01, -4.296133381788991E-02,  6.013764678554735E-03,  1.918827228751467E-02, -8.371474783159787E-05,
2459061.500000000, A.D. 2020-Jul-31 00:00:00.0000,  6.979640602579316E-01, -2.005130669134740E-01, -4.302853119032797E-02,  5.479536052799928E-03,  1.934978125010264E-02, -5.066976816578448E-05,
2459062.500000000, A.D. 2020-Aug-01 00:00:00.0000,  7.031746430329118E-01, -1.810887033178743E-01, -4.306265705356572E-02,  4.940934224642628E-03,  1.949646469285770E-02, -1.757588872774269E-05,
2459063.500000000, A.D. 2020-Aug-02 00:00:00.0000,  7.078446057467803E-01, -1.615251194906362E-01, -4.306367499585664E-02,  4.398363628944062E-03,  1.962820260599893E-02,  1.554190485689430E-05,
2459064.500000000, A.D. 2020-Aug-03 00:00:00.0000,  7.119701832825160E-01, -1.418373164832022E-01, -4.303157361698959E-02,  3.852232113188692E-03,  1.974488574961994E-02,  4.865857795993125E-05,
2459065.500000000, A.D. 2020-Aug-04 00:00:00.0000,  7.155480199648737E-01, -1.220403991587690E-01, -4.296636656882150E-02,  3.302950668287663E-03,  1.984641575682171E-02,  8.174906390925223E-05,
2459066.500000000, A.D. 2020-Aug-05 00:00:00.0000,  7.185751725677734E-01, -1.021495652701587E-01, -4.286809257879527E-02,  2.750933155939157E-03,  1.993270523096448E-02,  1.147882810589254E-04,
2459067.500000000, A.D. 2020-Aug-06 00:00:00.0000,  7.210491130473722E-01, -8.218009444343242E-02, -4.273681545633552E-02,  2.196596032650053E-03,  2.000367783690868E-02,  1.477511499615200E-04,
2459068.500000000, A.D. 2020-Aug-07 00:00:00.0000,  7.229677309975334E-01, -6.214733707332032E-02, -4.257262408202452E-02,  1.640358070528306E-03,  2.005926838612368E-02,  1.806126106341390E-04,
2459069.500000000, A.D. 2020-Aug-08 00:00:00.0000,  7.243293358245197E-01, -4.206670313665557E-02, -4.237563237946861E-02,  1.082640074955388E-03,  2.009942291555249E-02,  2.133476399106423E-04,
2459070.500000000, A.D. 2020-Aug-09 00:00:00.0000,  7.251326586378420E-01, -2.195365093010825E-02, -4.214597926977139E-02,  5.238645992427901E-04,  2.012409876013099E-02,  2.459312688743497E-04,
2459071.500000000, A.D. 2020-Aug-10 00:00:00.0000,  7.253768538542963E-01, -1.823675738611117E-03, -4.188382860853598E-02, -3.554434363378512E-05,  2.013326461887119E-02,  2.783386003676642E-04,
2459072.500000000, A.D. 2020-Aug-11 00:00:00.0000,  7.250615005123077E-01,  1.830770155904679E-02, -4.158936910531932E-02, -5.951615721445758E-04,  2.012690061443001E-02,  3.105448265778729E-04,
