JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2460417.500000000, A.D. 2024-Apr-17 00:00:00.0000,  9.173735459136800E+00, -3.158519801148785E+00, -3.101794732115274E-01,  1.501848170997106E-03,  5.268787313560829E-03, -1.513173652719612E-04,
2460418.500000000, A.D. 2024-Apr-18 00:00:00.0000,  9.175235887595170E+00, -3.153250648481571E+00, -3.103306737452398E-01,  1.499036328103429E-03,  5.269531882132967E-03, -1.510936226199397E-04,
2460419.500000000, A.D. 2024-Apr-19 00:00:00.0000,  9.176733563208963E+00, -3.147980705104342E+00, -3.104816802717680E-01,  1.496327780135890E-03,  5.270370042245277E-03, -1.509288501103007E-04,
2460420.500000000, A.D. 2024-Apr-20 00:00:00.0000,  9.178228563480124E+00, -3.142709868099583E+00, -3.106325547859292E-01,  1.493670970907519E-03,  5.271329729854377E-03, -1.508333648553380E-04,
2460421.500000000, A.D. 2024-Apr-21 00:00:00.0000,  9.179720894446449E+00, -3.137438017000914E+00, -3.107833608849618E-01,  1.490994590206005E-03,  5.272390258941403E-03, -1.507887018025602E-04,
2460422.500000000, A.D. 2024-Apr-22 00:00:00.0000,  9.181210525090341E+00, -3.132165037805727E+00, -3.109341556325523E-01,  1.488235341075425E-03,  5.273579160731653E-03, -1.508032672518775E-04,
2460423.500000000, A.D. 2024-Apr-23 00:00:00.0000,  9.182697338148497E+00, -3.126890867632627E+00, -3.110849600672528E-01,  1.485392538945005E-03,  5.274765208533190E-03, -1.508080629738270E-04,
2460424.500000000, A.D. 2024-Apr-24 00:00:00.0000,  9.184181296138890E+00, -3.121615474711353E+00, -3.112357875789269E-01,  1.482495393543896E-03,  5.276038127565065E-03, -1.508532581680910E-04,
2460425.500000000, A.D. 2024-Apr-25 00:00:00.0000,  9.185662269272150E+00, -3.116338793852028E+00, -3.113866599181133E-01,  1.479431746011548E-03,  5.277314497722203E-03, -1.508851403291397E-04,
2460426.500000000, A.D. 2024-Apr-26 00:00:00.0000,  9.187140120756586E+00, -3.111060860033965E+00, -3.115375468344964E-01,  1.476249917092318E-03,  5.278534805126997E-03, -1.508770144970328E-04,
2460427.500000000, A.D. 2024-Apr-27 00:00:00.0000,  9.188614764254579E+00, -3.105781759454016E+00, -3.116883956356170E-01,  1.473033776247806E-03,  5.279661128469387E-03, -1.508178492809502E-04,
2460428.500000000, A.D. 2024-Apr-28 00:00:00.0000,  9.190086163335861E+00, -3.100501561370476E+00, -3.118391679409273E-01,  1.469759355056363E-03,  5.280709675876403E-03, -1.507131211461082E-04,
