JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2451556.500000000, A.D. 2000-Jan-13 00:00:00.0000, -3.700377048842075E-01,  9.112444682838089E-01,  1.633889144429213E-06, -1.621987788404513E-02, -6.543937430222643E-03,  3.334741657093940E-07,
2451557.500000000, A.D. 2000-Jan-14 00:00:00.0000, -3.861983752119212E-01,  9.045592626304437E-01,  1.898618832594734E-06, -1.610063135683975E-02, -6.826057228236137E-03,  1.929689539158455E-07,
2451558.500000000, A.D. 2000-Jan-15 00:00:00.0000, -4.022373266435426E-01,  8.975932037510593E-01,  2.014890040427280E-06, -1.597646237326482E-02, -7.105627967462382E-03,  3.771511986376926E-08,
2451559.500000000, A.D. 2000-Jan-16 00:00:00.0000, -4.181497054112849E-01,  8.903488845345946E-01,  1.971743436349873E-06, -1.584750999920002E-02, -7.382566141800859E-03, -1.243929209589838E-07,
2451560.500000000, A.D. 2000-Jan-17 00:00:00.0000, -4.339308008689335E-01,  8.828289677129312E-01,  1.767045152273767E-06, -1.571392023654323E-02, -7.656816752056672E-03, -2.836288759246248E-07,
2451561.500000000, A.D. 2000-Jan-18 00:00:00.0000, -4.495760480324718E-01,  8.750361540810182E-01,  1.409147034546668E-06, -1.557583634962473E-02, -7.928359459217901E-03, -4.288662159433260E-07,
2451562.500000000, A.D. 2000-Jan-19 00:00:00.0000, -4.650810178713724E-01,  8.669731464154100E-01,  9.178210100612487E-07, -1.543338421741690E-02, -8.197210339816614E-03, -5.486203817750041E-07,
2451563.500000000, A.D. 2000-Jan-20 00:00:00.0000, -4.804413914823137E-01,  8.586426155416008E-01,  3.238366732613264E-07, -1.528665551395956E-02, -8.463415270648004E-03, -6.326898395949415E-07,
2451564.500000000, A.D. 2000-Jan-21 00:00:00.0000, -4.956529187833870E-01,  8.500471780324180E-01, -3.332571356857574E-07, -1.513569475109548E-02, -8.727033399184438E-03, -6.740097497089827E-07,
2451565.500000000, A.D. 2000-Jan-22 00:00:00.0000, -5.107113690284855E-01,  8.411893941451191E-01, -1.009026719882406E-06, -1.498049677582156E-02, -8.988114252652566E-03, -6.700263226004402E-07,
2451566.500000000, A.D. 2000-Jan-23 00:00:00.0000, -5.256124853741376E-01,  8.320717885664797E-01, -1.658911918380553E-06, -1.482101725844274E-02, -9.246676516409818E-03, -6.229821771306298E-07,
2451567.500000000, A.D. 2000-Jan-24 00:00:00.0000, -5.403519550056174E-01,  8.226968881263389E-01, -2.242659030656201E-06, -1.465719217414418E-02, -9.502696295019080E-03, -5.390183591348881E-07,
2451568.500000000, A.D. 2000-Jan-25 00:00:00.0000, -5.549253999383497E-01,  8.130672651289849E-01, -2.727447813814440E-06, -1.448895829019873E-02, -9.756107508469888E-03, -4.265725993794074E-07,
2451569.500000000, A.D. 2000-Jan-26 00:00:00.0000, -5.693283858331789E-01,  8.031855753939178E-01, -3.089354964290054E-06, -1.431626791525043E-02, -1.000681119470276E-02, -2.947605634304183E-07,
2451570.500000000, A.D. 2000-Jan-27 00:00:00.0000, -5.835564415283060E-01,  7.930545849498580E-01, -3.313404318840949E-06, -1.413909557665435E-02, -1.025468794844856E-02, -1.522176628025297E-07,
2451571.500000000, A.D. 2000-Jan-28 00:00:00.0000, -5.976050817383554E-01,  7.826771847626981E-01, -3.392753839705420E-06, -1.395743812463996E-02, -1.049960884692214E-02, -6.525578586371709E-09,
2451572.500000000, A.D. 2000-Jan-29 00:00:00.0000, -6.114698278093624E-01,  7.720563962680816E-01, -3.327556181442201E-06, -1.377131124403400E-02, -1.074144276903533E-02,  1.358984498920552E-07,
2451573.500000000, A.D. 2000-Jan-30 00:00:00.0000, -6.251462243216866E-01,  7.611953714630472E-01, -3.123856474298941E-06, -1.358074499552008E-02, -1.098006006246851E-02,  2.696493966911738E-07,
2451574.500000000, A.D. 2000-Jan-31 00:00:00.0000, -6.386298514639341E-01,  7.500973907872006E-01, -2.792699637872309E-06, -1.338578000200298E-02, -1.121533348412502E-02,  3.900915421469268E-07,
