JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2451606.500000000, A.D. 2000-Mar-03 00:00:00.0000,  1.158151077431214E+00,  8.627697892626344E-01, -1.039588779025851E-02, -7.825383043963876E-03,  1.241559242353516E-02,  4.524437313541138E-04,
2451607.500000000, A.D. 2000-Mar-04 00:00:00.0000,  1.150268987857341E+00,  8.751428408870369E-01, -9.942941438764147E-03, -7.938622483137236E-03,  1.233034220577959E-02,  4.534411824755427E-04,
2451608.500000000, A.D. 2000-Mar-05 00:00:00.0000,  1.142274181118769E+00,  8.874301388033757E-01, -9.489021024470795E-03, -8.050816047776523E-03,  1.224408741553373E-02,  4.543918772255991E-04,
2451609.500000000, A.D. 2000-Mar-06 00:00:00.0000,  1.134167707039326E+00,  8.996306857664842E-01, -9.034173243301734E-03, -8.161955862182303E-03,  1.215684271429650E-02,  4.552959297216120E-04,
2451610.500000000, A.D. 2000-Mar-07 00:00:00.0000,  1.125950623201438E+00,  9.117434991914414E-01, -8.578444674457422E-03, -8.272034288420427E-03,  1.206862278198619E-02,  4.561534620415737E-04,
2451611.500000000, A.D. 2000-Mar-08 00:00:00.0000,  1.117623994712819E+00,  9.237676111766516E-01, -8.121881774002422E-03, -8.381043925390597E-03,  1.197944230698235E-02,  4.569646041529382E-04,
2451612.500000000, A.D. 2000-Mar-09 00:00:00.0000,  1.109188893975698E+00,  9.357020685223189E-01, -7.664530869189884E-03, -8.488977601698679E-03,  1.188931598579122E-02,  4.577294912190674E-04,
2451613.500000000, A.D. 2000-Mar-10 00:00:00.0000,  1.100646400457600E+00,  9.475459327440539E-01, -7.206438153005110E-03, -8.595828365531672E-03,  1.179825853026587E-02,  4.584482596240520E-04,
2451614.500000000, A.D. 2000-Mar-11 00:00:00.0000,  1.091997600462716E+00,  9.592982800829569E-01, -6.747649678315519E-03, -8.701589483296400E-03,  1.170628467069189E-02,  4.591210471232728E-04,
2451615.500000000, A.D. 2000-Mar-12 00:00:00.0000,  1.083243586904249E+00,  9.709582015132171E-01, -6.288211351757050E-03, -8.806254447485382E-03,  1.161340914872696E-02,  4.597479972727212E-04,
2451616.500000000, A.D. 2000-Mar-13 00:00:00.0000,  1.074385459078987E+00,  9.825248027465272E-01, -5.828168927993998E-03, -8.909816983804610E-03,  1.151964670870684E-02,  4.603292635942897E-04,
2451617.500000000, A.D. 2000-Mar-14 00:00:00.0000,  1.065424322444241E+00,  9.939972042318588E-01, -5.367568004487296E-03, -9.012271050778351E-03,  1.142501209273821E-02,  4.608650101870327E-04,
2451618.500000000, A.D. 2000-Mar-15 00:00:00.0000,  1.056361288396159E+00,  1.005374541150384E+00, -4.906454016239936E-03, -9.113610831944367E-03,  1.132952003398082E-02,  4.613554084578616E-04,
2451619.500000000, A.D. 2000-Mar-16 00:00:00.0000,  1.047197474049085E+00,  1.016655963406866E+00, -4.444872230232713E-03, -9.213830725062211E-03,  1.123318524692529E-02,  4.618006321775827E-04,
2451620.500000000, A.D. 2000-Mar-17 00:00:00.0000,  1.037934002017052E+00,  1.027840635618764E+00, -3.982867740033685E-03, -9.312925335175937E-03,  1.113602242485412E-02,  4.622008548683746E-04,
2451621.500000000, A.D. 2000-Mar-18 00:00:00.0000,  1.028572000198361E+00,  1.038927737102715E+00, -3.520485461072160E-03, -9.410889476464145E-03,  1.103804624817173E-02,  4.625562521718483E-04,
2451622.500000000, A.D. 2000-Mar-19 00:00:00.0000,  1.019112601562547E+00,  1.049916461857164E+00, -3.057770126274772E-03, -9.507718177640068E-03,  1.093927139056137E-02,  4.628670059001032E-04,
2451623.500000000, A.D. 2000-Mar-20 00:00:00.0000,  1.009556943938388E+00,  1.060806018540887E+00, -2.594766281361187E-03, -9.603406682409710E-03,  1.083971251315986E-02,  4.631333050139730E-04,
2451624.500000000, A.D. 2000-Mar-21 00:00:00.0000,  9.999061698029230E-01,  1.071595630448576E+00, -2.131518279679219E-03, -9.697950447297030E-03,  1.073938425135675E-02,  4.633553449558561E-04,
2451625.500000000, A.D. 2000-Mar-22 00:00:00.0000,  9.901614260727646E-01,  1.082284535484212E+00, -1.668070277188473E-03, -9.791345141241813E-03,  1.063830120302019E-02,  4.635333280522743E-04,
2451626.500000000, A.D. 2000-Mar-23 00:00:00.0000,  9.803238638987088E-01,  1.092871986131328E+00, -1.204466228144819E-03, -9.883586642266108E-03,  1.053647792371817E-02,  4.636674628611804E-04,
2451627.500000000, A.D. 2000-Mar-24 00:00:00.0000,  9.703946384631755E-01,  1.103357249419215E+00, -7.407498812857020E-04, -9.974671026417310E-03,  1.043392892972794E-02,  4.637579599330127E-04,
2451628.500000000, A.D. 2000-Mar-25 00:00:00.0000,  9.603749087793434E-01,  1.113739606885809E+00, -2.769647758721620E-04, -1.006459455773444E-02,  1.033066870447678E-02,  4.638050280992693E-04,
2451629.500000000, A.D. 2000-Mar-26 00:00:00.0000,  9.502658374917403E-01,  1.124018354538914E+00,  1.868457626372433E-04, -1.015335369057337E-02,  1.022671169937631E-02,  4.638088767157701E-04,
2451630.500000000, A.D. 2000-Mar-27 00:00:00.0000,  9.400685906792193E-01,  1.134192802815895E+00,  6.506386268175434E-04, -1.024094507888624E-02,  1.012207232776268E-02,  4.637697212488369E-04,
2451631.500000000, A.D. 2000-Mar-28 00:00:00.0000,  9.297843376610051E-01,  1.144262276540401E+00,  1.114370930990198E-03, -1.032736558023987E-02,  1.001676495962529E-02,  4.636877863563559E-04,
2451632.500000000, A.D. 2000-Mar-29 00:00:00.0000,  9.194142508051432E-01,  1.154226114875118E+00,  1.578000014724718E-03, -1.041261225088596E-02,  9.910803917335136E-03,  4.635633044579864E-04,
2451633.500000000, A.D. 2000-Mar-30 00:00:00.0000,  9.089595053384701E-01,  1.164083671271362E+00,  2.041483446640711E-03, -1.049668233618017E-02,  9.804203467182233E-03,  4.633965116842612E-04,
2451634.500000000, A.D. 2000-Mar-31 00:00:00.0000,  8.984212791586124E-01,  1.173834313416966E+00,  2.504779028347578E-03, -1.057957326141420E-02,  9.696977811035085E-03,  4.631876440520606E-04,
2451635.500000000, A.D. 2000-Apr-01 00:00:00.0000,  8.878007526493439E-01,  1.183477423182832E+00,  2.967844797851161E-03, -1.066128262717785E-02,  9.589141089494026E-03,  4.629369365169791E-04,
2451636.500000000, A.D. 2000-Apr-02 00:00:00.0000,  8.770991084994229E-01,  1.193012396567169E+00,  3.430639032309355E-03, -1.074180821112606E-02,  9.480707393652572E-03,  4.626446256661808E-04,
2451637.500000000, A.D. 2000-Apr-03 00:00:00.0000,  8.663175315234807E-01,  1.202438643636678E+00,  3.893120250833530E-03, -1.082114797086426E-02,  9.371690768758196E-03,  4.623109525497968E-04,
2451638.500000000, A.D. 2000-Apr-04 00:00:00.0000,  8.554572084840689E-01,  1.211755588465342E+00,  4.355247217849714E-03, -1.089930004343267E-02,  9.262105204767368E-03,  4.619361631621944E-04,
2451639.500000000, A.D. 2000-Apr-05 00:00:00.0000,  8.445193279156862E-01,  1.220962669071906E+00,  4.816978946667246E-03, -1.097626274459339E-02,  9.151964623670673E-03,  4.615205087390781E-04,
2451640.500000000, A.D. 2000-Apr-06 00:00:00.0000,  8.335050799521418E-01,  1.230059337355813E+00,  5.278274702544022E-03, -1.105203456828330E-02,  9.041282872237379E-03,  4.610642464922415E-04,
2451641.500000000, A.D. 2000-Apr-07 00:00:00.0000,  8.224156561573933E-01,  1.239045059030325E+00,  5.739094005102040E-03, -1.112661417967494E-02,  8.930073721435462E-03,  4.605676374316080E-04,
2451642.500000000, A.D. 2000-Apr-08 00:00:00.0000,  8.112522493588122E-01,  1.247919313552713E+00,  6.199396630631781E-03, -1.120000040176434E-02,  8.818350870490561E-03,  4.600309410111327E-04,
2451643.500000000, A.D. 2000-Apr-09 00:00:00.0000,  8.000160534822035E-01,  1.256681594053037E+00,  6.659142614722315E-03, -1.127219220837013E-02,  8.706127952028882E-03,  4.594544129587121E-04,
2451644.500000000, A.D. 2000-Apr-10 00:00:00.0000,  7.887082633890801E-01,  1.265331407262708E+00,  7.118292255012672E-03, -1.134318873071594E-02,  8.593418532490274E-03,  4.588383098120045E-04,
2451645.500000000, A.D. 2000-Apr-11 00:00:00.0000,  7.773300747170528E-01,  1.273868273441882E+00,  7.576806113573031E-03, -1.141298926626270E-02,  8.480236108455982E-03,  4.581828945499554E-04,
2451646.500000000, A.D. 2000-Apr-12 00:00:00.0000,  7.658826837231749E-01,  1.282291726304151E+00,  8.034645018907431E-03, -1.148159327848396E-02,  8.366594103313049E-03,  4.574884376790701E-04,
2451647.500000000, A.D. 2000-Apr-13 00:00:00.0000,  7.543672871292103E-01,  1.290601312938471E+00,  8.491770068114978E-03, -1.154900038905655E-02,  8.252505861613378E-03,  4.567552142761655E-04,
2451648.500000000, A.D. 2000-Apr-14 00:00:00.0000,  7.427850819686259E-01,  1.298796593729769E+00,  8.948142629399861E-03, -1.161521036906400E-02,  8.137984639609359E-03,  4.559835003082570E-04,
