JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2455374.500000000, A.D. 2010-Jun-27 00:00:00.0000,  2.512228409634082E+01, -1.643111547795267E+01, -2.405581998199625E-01,  1.699288814896549E-03,  2.651857718909789E-03, -9.385140704792066E-05,
2455375.500000000, A.D. 2010-Jun-28 00:00:00.0000,  2.512398314198742E+01, -1.642846374646676E+01, -2.406521797035898E-01,  1.698730746951685E-03,  2.651617301657332E-03, -9.404207843259991E-05,
2455376.500000000, A.D. 2010-Jun-29 00:00:00.0000,  2.512568149180591E+01, -1.642581214023089E+01, -2.407461377698973E-01,  1.697975211509675E-03,  2.651668190018766E-03, -9.381028905689909E-05,
2455377.500000000, A.D. 2010-Jun-30 00:00:00.0000,  2.512737919688426E+01, -1.642316026074520E+01, -2.408397373704169E-01,  1.697511293368297E-03,  2.652148407783409E-03, -9.339346075226813E-05,
2455378.500000000, A.D. 2010-Jul-01 00:00:00.0000,  2.512907668254306E+01, -1.642050780341015E+01, -2.409330112502343E-01,  1.697525214925177E-03,  2.652749630501035E-03, -9.322129392882611E-05,
2455379.500000000, A.D. 2010-Jul-02 00:00:00.0000,  2.513077430654634E+01, -1.641785487377448E+01, -2.410263274726058E-01,  1.697708184141352E-03,  2.653037529772417E-03, -9.347008253915212E-05,
2455380.500000000, A.D. 2010-Jul-03 00:00:00.0000,  2.513247198784176E+01, -1.641520187790626E+01, -2.411200073520109E-01,  1.697575712434438E-03,  2.652903578989788E-03, -9.387881263962958E-05,
2455381.500000000, A.D. 2010-Jul-04 00:00:00.0000,  2.513416929043539E+01, -1.641254910068002E+01, -2.412139916836161E-01,  1.696969935405809E-03,  2.652676203188434E-03, -9.402041457343912E-05,
2455382.500000000, A.D. 2010-Jul-05 00:00:00.0000,  2.513586587634051E+01, -1.640989641003291E+01, -2.413079023508131E-01,  1.696224911902707E-03,  2.652780445346804E-03, -9.374554742951535E-05,
2455383.500000000, A.D. 2010-Jul-06 00:00:00.0000,  2.513756185630785E+01, -1.640724339397717E+01, -2.414014348289302E-01,  1.695818741994463E-03,  2.653297954310439E-03, -9.333674593993898E-05,
2455384.500000000, A.D. 2010-Jul-07 00:00:00.0000,  2.513925767498172E+01, -1.640458978839021E+01, -2.414946744448550E-01,  1.695876645172819E-03,  2.653881124105836E-03, -9.321523661221841E-05,
2455385.500000000, A.D. 2010-Jul-08 00:00:00.0000,  2.514095364908196E+01, -1.640193575117213E+01, -2.415880077185237E-01,  1.696042722421656E-03,  2.654114178697326E-03, -9.350428688464868E-05,
2455386.500000000, A.D. 2010-Jul-09 00:00:00.0000,  2.514264963868704E+01, -1.639928169849938E+01, -2.416817212014062E-01,  1.695849152319740E-03,  2.653946149320572E-03, -9.390059325036714E-05,
2455387.500000000, A.D. 2010-Jul-10 00:00:00.0000,  2.514434519221453E+01, -1.639662787256513E+01, -2.417757037853711E-01,  1.695201150088420E-03,  2.653742216965867E-03, -9.398946061522310E-05,
2455388.500000000, A.D. 2010-Jul-11 00:00:00.0000,  2.514604001532412E+01, -1.639397409024011E+01, -2.418695621518389E-01,  1.694476567077852E-03,  2.653904172085226E-03, -9.367601094428647E-05,
2455389.500000000, A.D. 2010-Jul-12 00:00:00.0000,  2.514773427630856E+01, -1.639131993304562E+01, -2.419630290348981E-01,  1.694132933192357E-03,  2.654454166495528E-03, -9.328309061792351E-05,
2455390.500000000, A.D. 2010-Jul-13 00:00:00.0000,  2.514942843141684E+01, -1.638866518168390E+01, -2.420562407617194E-01,  1.694231470799022E-03,  2.655011066565058E-03, -9.321589717643481E-05,
