JDTDB, Fecha, X, Y, Z, VX, VY, Vz,
2453462.500000000, A.D. 2005-Apr-02 00:00:00.0000, -5.298216723815719E+00, -1.298745796871150E+00,  1.239505810230906E-01,  1.703845914664557E-03, -6.980104227259010E-03, -9.167641591201095E-06,
2453463.500000000, A.D. 2005-Apr-03 00:00:00.0000, -5.296507727644401E+00, -1.305724679422472E+00,  1.239413074945874E-01,  1.713620679747895E-03, -6.977467976559807E-03, -9.380714825302169E-06,
2453464.500000000, A.D. 2005-Apr-04 00:00:00.0000, -5.294789365029763E+00, -1.312701656146932E+00,  1.239317857195520E-01,  1.723871552242876E-03, -6.976314533093100E-03, -9.646273699139584E-06,
2453465.500000000, A.D. 2005-Apr-05 00:00:00.0000, -5.293060318703546E+00, -1.319676061050483E+00,  1.239220556100004E-01,  1.733496707499118E-03, -6.972760436728546E-03, -9.833324423361114E-06,
2453466.500000000, A.D. 2005-Apr-06 00:00:00.0000, -5.291321872328322E+00, -1.326648012425133E+00,  1.239120973882289E-01,  1.743825054462495E-03, -6.970646924064636E-03, -1.005855279275938E-05,
2453467.500000000, A.D. 2005-Apr-07 00:00:00.0000, -5.289573554443122E+00, -1.333616897889196E+00,  1.239019417767405E-01,  1.752639860533904E-03, -6.967767129496896E-03, -1.027925648921754E-05,
2453468.500000000, A.D. 2005-Apr-08 00:00:00.0000, -5.287815626987963E+00, -1.340583511558731E+00,  1.238915530914704E-01,  1.763026699451788E-03, -6.964729758370028E-03, -1.047416960118774E-05,
2453469.500000000, A.D. 2005-Apr-09 00:00:00.0000, -5.286048699093887E+00, -1.347546818645882E+00,  1.238809605195120E-01,  1.771139657362563E-03, -6.962624516418557E-03, -1.073277294710096E-05,
2453470.500000000, A.D. 2005-Apr-10 00:00:00.0000, -5.284272480685057E+00, -1.354508339747494E+00,  1.238701155940580E-01,  1.780857913593724E-03, -6.960086724219027E-03, -1.095195839049892E-05,
2453471.500000000, A.D. 2005-Apr-11 00:00:00.0000, -5.282487105964921E+00, -1.361467900418408E+00,  1.238590198684724E-01,  1.790674810617965E-03, -6.959071655034843E-03, -1.123036413694820E-05,
2453472.500000000, A.D. 2005-Apr-12 00:00:00.0000, -5.280691122200347E+00, -1.368425199686663E+00,  1.238477014743529E-01,  1.800525022850012E-03, -6.955596648047012E-03, -1.141943362583774E-05,
2453473.500000000, A.D. 2005-Apr-13 00:00:00.0000, -5.278885781293225E+00, -1.375380048459276E+00,  1.238361517548559E-01,  1.810715814480154E-03, -6.953741942148888E-03, -1.165842311890449E-05,
2453474.500000000, A.D. 2005-Apr-14 00:00:00.0000, -5.277070397772222E+00, -1.382331999464522E+00,  1.238243989082695E-01,  1.819720653936898E-03, -6.950728375643130E-03, -1.187343964201298E-05,
2453475.500000000, A.D. 2005-Apr-15 00:00:00.0000, -5.275245392016791E+00, -1.389281723781619E+00,  1.238124093889688E-01,  1.830310950425253E-03, -6.947967580650163E-03, -1.207801340180964E-05,
2453476.500000000, A.D. 2005-Apr-16 00:00:00.0000, -5.273411032110030E+00, -1.396228058610153E+00,  1.238002211598800E-01,  1.838527081973641E-03, -6.945494098776196E-03, -1.232490603596909E-05,
2453477.500000000, A.D. 2005-Apr-17 00:00:00.0000, -5.271567355798372E+00, -1.403172509259444E+00,  1.237877815231079E-01,  1.848502519396729E-03, -6.942945070259077E-03, -1.254271012312195E-05,
2453478.500000000, A.D. 2005-Apr-18 00:00:00.0000, -5.269714393586702E+00, -1.410114734724318E+00,  1.237750999193310E-01,  1.858152488477388E-03, -6.941726580009558E-03, -1.281893942129725E-05,
2453479.500000000, A.D. 2005-Apr-19 00:00:00.0000, -5.267850737335046E+00, -1.417054699990830E+00,  1.237621935191426E-01,  1.868381528799554E-03, -6.938059600375262E-03, -1.299938594551473E-05,
2453480.500000000, A.D. 2005-Apr-20 00:00:00.0000, -5.265977652272086E+00, -1.423991846006585E+00,  1.237490662407948E-01,  1.878411645486995E-03, -6.936035918638108E-03, -1.323846091998835E-05,
