"train_loss","val_loss","train_r","train_v","train_f","val_r","val_v","val_f"
0.190884425846646,0.192028155731933,0.679354250431061,1.04425704479218,2.44496727867924e+29,0.0108569907024503,0.211869716644287,6.76673439277589e+30
0.190871517180956,0.19209282299318,0.554753720760345,1.03256404399872,2.00456278059068e+29,0.015454008243978,0.251436442136765,1.06782944268218e+30
0.190639228683026,0.192932898352108,0.638674557209015,0.955535411834717,1.13065580637027e+30,0.0116402572020888,0.190575078129768,2.0581158143269e+30
0.190200315532711,0.195372337057191,0.611555516719818,1.15228247642517,1.89587177358979e+30,0.0127833373844624,0.246930837631226,3.42644847689573e+30
0.190824149411763,0.194299931928662,0.573267877101898,0.896334171295166,6.659905244874e+30,0.0133368195965886,0.253811448812485,1.43250712966153e+30
0.190386266951948,0.191545831780118,0.623627960681915,1.07108581066132,2.46376497958522e+30,0.0161907356232405,0.202434077858925,6.55031672378885e+29
0.190061223628062,0.192751628015219,0.539793789386749,1.02952492237091,2.82709512984395e+29,0.00961424224078655,0.275263637304306,1.14809871700072e+30
0.190330790495748,0.193605936349646,0.53560346364975,0.953530371189117,1.00557490090676e+30,0.0137062342837453,0.218188688158989,3.74847470183089e+31
0.190333262075718,0.192729967080163,0.516923904418945,0.982199370861053,5.49733893480064e+29,0.0114208906888962,0.253363221883774,2.8929495126998e+30
0.190800345937547,0.193488929347265,0.483955860137939,0.952267944812775,3.37491476484652e+29,0.0114159435033798,0.169151052832603,2.15806239642199e+30
0.189879291537556,0.192471269897602,0.413631200790405,1.01870810985565,1.55885468715254e+30,0.0116264149546623,0.300102025270462,2.82765875372841e+30
0.19090888620777,0.192249385364607,0.452839583158493,0.890373885631561,5.63981001150572e+30,0.010591384023428,0.247235730290413,6.85821985417523e+30
0.190108863574398,0.192678530079283,0.411344915628433,0.916501760482788,3.8751773359467e+29,0.0160459596663713,0.221639037132263,6.09514368565642e+29
0.190092103349065,0.191840783749,0.391169905662537,0.866648495197296,3.10567999571595e+29,0.00928301643580198,0.262864202260971,1.72464873855895e+31
0.189793219400102,0.192526535489081,0.329578191041946,0.947686612606049,1.59544164838051e+31,0.0148495947942138,0.23810450732708,1.30281205657599e+30
0.190135458967861,0.192121711195429,0.338500022888184,0.972525298595428,2.91713176920634e+29,0.0141181638464332,0.242531195282936,1.37605603628317e+30
0.189928039682047,0.192017518918296,0.3324234187603,0.941354274749756,5.25811593803666e+29,0.0136921899393201,0.296414881944656,9.41731755046498e+30
0.188714350193262,0.191678953886456,0.297476142644882,0.984268605709076,5.05879580468497e+29,0.0173563715070486,0.212378665804863,2.2556276968839e+30
0.188337506648126,0.191958051346251,0.321203976869583,1.09041118621826,2.84390184326182e+29,0.0124185560271144,0.277251690626144,8.53363433315174e+29
0.188126298003342,0.19172621868461,0.269269526004791,0.881249845027924,1.06761334719192e+30,0.0116358296945691,0.214834466576576,3.68305174682113e+30
0.188011350733434,0.192312536028755,0.255005061626434,1.00175309181213,3.73792874322449e+29,0.0123879304155707,0.191733196377754,1.24110754582535e+31
0.187977976437321,0.190428075599938,0.215165972709656,1.1073921918869,5.87605610399676e+29,0.0123780025169253,0.271245181560516,1.35871505321089e+30
0.187421966887082,0.190571023981614,0.204496443271637,1.04917061328888,1.56478159709893e+30,0.00570579105988145,0.204280376434326,4.08043933970179e+29
0.187080901890557,0.190094466432358,0.230167582631111,1.06462180614471,1.5789583679541e+30,0.00255121686495841,0.199333533644676,2.45036086344452e+31
0.186595495116764,0.189742543811115,0.173776566982269,1.01184010505676,1.12026357779341e+30,0.00342393876053393,0.169941544532776,3.26192872397263e+31
0.185903284407615,0.188603793857425,0.203196227550507,0.947513282299042,3.01701850947336e+29,0.00314760953187943,0.168891489505768,2.77347965508915e+31
0.185251340930775,0.189140400711573,0.157317280769348,0.990405976772308,5.88992588325161e+29,0.00395746808499098,0.249535396695137,2.976118773386e+30
0.184152469952569,0.187195311986963,0.164211615920067,1.01487231254578,1.17915760802176e+30,0.00409052334725857,0.231194853782654,5.19074786671786e+30
0.182686546836031,0.185415206042497,0.125039666891098,0.971753060817719,7.14366809415663e+29,0.0035438050981611,0.166592493653297,8.13689525341543e+30
0.180695350845633,0.183309837343398,0.136670470237732,0.960856378078461,6.14442447377135e+31,0.0030557659920305,0.184422925114632,1.55300409064852e+30
0.178363454775036,0.180744047183849,0.126965403556824,0.892565011978149,7.7396919461644e+29,0.0036989776417613,0.180595234036446,1.15063588961834e+31
0.175141827042866,0.175899679169695,0.139536410570145,0.881865501403809,1.09504833195294e+30,0.00304374075494707,0.241906479001045,3.00675295365504e+30
0.171478078415737,0.171556042019698,0.114902772009373,1.11879217624664,4.49628816676548e+31,0.00401134835556149,0.208588317036629,2.69604330197842e+30
0.166810898910441,0.166670185161871,0.122739315032959,1.01026380062103,5.83536139417262e+29,0.00427757250145078,0.227387115359306,7.84975264345155e+31
0.161703736821718,0.16139454960921,0.0788838490843773,0.962109506130219,6.58793169508752e+29,0.00359420222230256,0.194425776600838,1.43308182277302e+30
0.15607979332877,0.156820914696857,0.0816328674554825,0.919391870498657,4.71194705346184e+29,0.00266618677414954,0.216705918312073,2.39348066184648e+31
0.15049305309614,0.150747590562633,0.0764002352952957,1.10077476501465,1.85504362857831e+30,0.00310854148119688,0.169676378369331,7.54330590600006e+31
0.144359603304983,0.144951377312886,0.0588810332119465,1.2100567817688,7.2117241500478e+32,0.00362176005728543,0.170066475868225,6.19895633696478e+30
0.137877876489877,0.139284043300485,0.0671434924006462,0.992025434970856,5.97168009626596e+31,0.00341921485960484,0.274742066860199,8.3714055551031e+29
0.13114053856638,0.132702287782273,0.0752023980021477,0.997050106525421,3.59704883957161e+29,0.00334969419054687,0.212272807955742,8.31118367097763e+30
0.123941926710564,0.125721833159635,0.0773643627762794,1.02852761745453,9.58989473352952e+29,0.00271069700829685,0.19114226102829,3.40188364825778e+31
0.116846191780306,0.119717910683837,0.0599900893867016,1.00144445896149,5.87623630950175e+29,0.00275307963602245,0.217051103711128,1.85536089302578e+32
0.109979846800901,0.112284322782355,0.0681093335151672,0.8509681224823,3.42234659158978e+29,0.00282710301689804,0.199681147933006,2.63203067982983e+30
0.101980531751596,0.105129239454392,0.0564195774495602,0.922117471694946,3.97183548869671e+29,0.00371923926286399,0.196685865521431,2.12677736071482e+30
0.0942440651947551,0.0969053517602719,0.0487042516469955,1.00911152362823,1.10259656253915e+30,0.00303318467922509,0.19915683567524,2.32044289466099e+30
0.0858852820843356,0.088569787174855,0.0584284514188766,0.965489566326141,4.72105366498741e+29,0.00331883574835956,0.239292606711388,2.87341145806609e+30
0.077014456068595,0.078134927788478,0.0469974838197231,0.932888031005859,1.41540684371993e+31,0.00357114151120186,0.174472630023956,3.95776714337599e+30
0.0669568913911148,0.0685611697279023,0.0590540282428265,0.902775466442108,4.06666703009115e+29,0.00433812709525228,0.232262134552002,1.19291231265015e+30
0.0569199185960675,0.0564846950751471,0.0655695125460625,0.955593347549438,4.11025560609599e+29,0.00408255541697145,0.214687451720238,1.04624284813556e+31
0.0471630604664661,0.0460332728002265,0.0444913394749165,0.965394079685211,1.91590019875908e+30,0.00323562417179346,0.163108915090561,3.42755766633523e+30
0.0391196698252179,0.0389209378106256,0.0551756285130978,0.981795608997345,1.06275029196679e+30,0.00350530259311199,0.173429116606712,3.10235329631289e+30
0.0322070327988021,0.0328857159004358,0.0482249669730663,0.85528165102005,5.22130036893621e+29,0.00347039569169283,0.191815614700317,8.78361979202483e+30
0.0269770372207263,0.0278444650959374,0.0354309864342213,0.90537041425705,3.94318999140094e+29,0.00309430505149066,0.186584755778313,1.45925724283416e+31
0.0230231889903003,0.0242104196047812,0.0468273609876633,0.928841650485992,3.61466402213135e+30,0.00365833076648414,0.22905421257019,1.34348700046298e+31
0.0194519032511732,0.0201984231787665,0.0466517023742199,1.05476605892181,7.25161580067311e+30,0.00272627267986536,0.146569579839706,2.05750001773754e+30
0.0165920221763359,0.0174206419738758,0.0400443635880947,0.934970557689667,1.74681635796604e+30,0.00320833642035723,0.221816942095757,2.78829492011594e+30
NA,0.0147551103553205,0.0633518397808075,0.972208261489868,1.04772183287171e+30,0.00310598127543926,0.228050962090492,3.51889987002494e+30
0.0123102720763136,0.0133060090404987,0.0495814085006714,0.951583623886108,2.20970238060654e+29,0.00262353545986116,0.220979169011116,5.99682514885103e+30
0.0106851205859903,0.0114294436228791,0.0318393856287003,0.9268838763237,4.62066748724116e+29,0.0044670500792563,0.191656053066254,1.73759294909473e+31
0.00959716733370195,0.0100446937841374,0.044102068990469,0.920040607452393,7.36292794774559e+29,0.00317070237360895,0.197009816765785,3.41107154493314e+30
0.00854554715053581,0.00924521960830163,0.0465719699859619,0.881310939788818,1.13223821471028e+30,0.00329867098480463,0.179374217987061,2.6675543605763e+30
0.0077512534415553,0.00784280047846829,0.0344852469861507,0.845093071460724,1.36168372167668e+30,0.00311052822507918,0.222491189837456,5.73784301514409e+30
0.0071173632693729,0.00761442217182242,0.0319171883165836,1.02733147144318,4.8343504149085e+29,0.00458070309832692,0.229072496294975,2.26033706741421e+31
0.00650303391848064,0.00692191478558627,0.0453415997326374,0.97127777338028,4.44872272349601e+29,0.00367747177369893,0.177448809146881,1.85080969834971e+31
0.00606531489220379,0.00681527101190971,0.038204699754715,0.906193971633911,4.33118075500147e+29,0.00300600775517523,0.225166752934456,7.00967347639364e+30
0.00564836572605387,0.00593535216557839,0.0246590580791235,0.912515938282013,4.01580449854541e+29,0.00342464190907776,0.183295503258705,3.13299219139262e+31
0.00523177861502802,0.00547280463442076,0.0364815071225166,0.792395293712616,1.15090010035622e+30,0.0037145980168134,0.211103305220604,4.9484461892385e+30
0.00503735964516474,0.00570745988741827,0.0385766662657261,0.960050642490387,1.11935070279545e+32,0.00375115219503641,0.139382675290108,2.05194953706823e+30
0.00474554888786325,0.0048950949960734,0.0402373969554901,0.843345582485199,3.53701358336955e+29,0.00258971378207207,0.229912981390953,5.79542415193234e+30
0.00454067437655523,0.00453833013779085,0.0320593304932117,1.02315413951874,3.90470225121837e+30,0.00247852434404194,0.23589999973774,1.35638781056184e+31
0.00423407743229801,0.00446377411384752,0.0411288030445576,0.933025538921356,8.78565078740179e+29,0.00292642787098885,0.194573804736137,2.6891740041325e+31
0.00416801645281819,0.00428929268805818,0.0494648516178131,0.949685037136078,6.85817043933235e+29,0.00273234467022121,0.217912673950195,1.16223263143558e+31
0.00400042495701375,0.00401924112566868,0.0492487065494061,0.828647673130035,3.86419537824346e+29,0.00353726302273571,0.203253328800201,2.14485397514834e+30
0.00377452685045869,0.00390983156570175,0.0492485053837299,0.927005469799042,1.00513651720373e+32,0.00327153690159321,0.211722180247307,4.20557457126933e+30
0.00372353936027441,0.00417702372781606,0.0433097034692764,0.924449443817139,5.88088802938204e+29,0.00342086027376354,0.252796590328217,1.78863911647247e+31
0.00361438698762528,0.004119119366686,0.0347962975502014,0.905198812484741,5.42244220238232e+29,0.00416493648663163,0.186200276017189,2.96146810360955e+31
0.00350477073450711,0.00350371391924561,0.0346757210791111,0.81345796585083,1.69604419362532e+30,0.00321192923001945,0.242884084582329,5.71563444337486e+30
0.00337757495656611,0.00387261610076256,0.0573482327163219,0.912403106689453,3.64049604681342e+30,0.00373294088058174,0.19528241455555,3.74490008952116e+30
0.00325741260426571,0.00345980998476496,0.042766559869051,1.01045978069305,4.01860845086828e+30,0.00349732697941363,0.157079607248306,2.899335058879e+30
0.00316204191876347,0.0034702631962656,0.0323286131024361,0.727279007434845,7.620390612813e+29,0.00298094027675688,0.236836493015289,3.68491379481479e+30
0.00311169930952583,0.00345616043264277,0.0247181039303541,0.903323709964752,2.32214339994201e+30,0.00323946308344603,0.106925584375858,4.96201879941532e+30
0.00307875574165956,0.00315045632793275,0.0214986577630043,0.946138679981232,7.2197117949463e+29,0.00174900516867638,0.208045318722725,4.07023852941689e+31
0.00296118658104055,0.00317944766064088,0.0343996360898018,0.898059189319611,1.17245411435199e+30,0.0032628106418997,0.149519219994545,1.17770094851872e+33
0.00289106688742474,0.00285256691065363,0.0353746712207794,0.897677838802338,1.62815152405867e+30,0.00261974148452282,0.18139560520649,7.51250924610087e+30
0.00290601121071041,0.00327858923442727,0.0426788218319416,0.818154633045197,1.02283357124229e+31,0.00271683093160391,0.211867138743401,2.11258940729583e+31
0.00285676756086812,0.00320826260794285,0.0423345975577831,0.975324928760529,7.20637658757731e+29,0.00241729617118835,0.21729864180088,3.28635826172211e+32
0.00279824281077839,0.00344951794791848,0.0242912117391825,0.981652438640594,3.25066136910653e+29,0.00236397446133196,0.157215178012848,1.66683391640978e+31
0.00280495395489951,0.00282445547669751,0.0345231182873249,0.811191082000732,5.29614345527127e+29,0.00205380958504975,0.180500373244286,3.36116194916472e+31
0.00276438305353274,0.00301811275945064,0.0312659852206707,0.854556381702423,3.00205748577166e+29,0.00239415932446718,0.173512235283852,2.92503470618382e+30
0.002639410111085,0.00284760877492466,0.0285618230700493,0.816358625888824,4.74098129596648e+29,0.00194155389908701,0.234495282173157,3.90432959983448e+30
0.00264589354690035,0.00295483094649257,0.0392797328531742,0.695573568344116,5.3579849222057e+29,0.003637770190835,0.174260914325714,7.20040268063969e+30
0.00264505113465975,0.00291727443974412,0.0318093933165073,0.835917413234711,6.18962350519522e+29,0.00259202579036355,0.215126037597656,4.24120101071046e+30
0.00245858174814359,0.00266795521402484,0.0321651771664619,0.987964332103729,3.67426920297308e+30,0.00227031181566417,0.187985524535179,2.32054293327257e+30
0.00252065438671675,0.00259262574463012,0.0328076221048832,0.905971348285675,1.06922408973083e+30,0.00217288616113365,0.220318272709846,7.59615095499738e+31
0.00251577761476961,0.0026874580202004,0.0373074598610401,0.758303880691528,1.03314218748716e+30,0.00221354165114462,0.160602703690529,1.53572760376872e+31
0.00252866888415225,0.00330960617256876,0.0187928378582001,0.959580957889557,5.49817913824527e+29,0.00284603820182383,0.181006491184235,1.85996743232588e+30
0.00243102380781815,0.00319099431841656,0.0219944063574076,0.920801162719727,2.36564490306469e+31,0.0030610344838351,0.229369401931763,1.28410589402191e+31
0.00245449265465905,0.00247256425673475,0.0207920875400305,0.867650806903839,7.57671136737169e+29,0.00177982787135988,0.204956650733948,7.67665658942523e+30
0.00239125388063668,0.0025183180361621,0.0256337076425552,0.838607132434845,3.33275309909814e+29,0.0019091636640951,0.200729832053185,1.04271592794942e+31
0.00236574850882914,0.00246087955831176,0.0217975396662951,0.816460132598877,5.51043084584843e+29,0.00222725467756391,0.204351723194122,5.20693477897959e+30
0.0024387460759982,0.00246143004441836,0.0196076892316341,0.759314119815826,6.86690039490724e+29,0.00226922892034054,0.186835035681725,3.23145176450644e+30
0.00228831718881761,0.00249945447063084,0.0275637749582529,0.7420454621315,9.17027884827719e+29,0.00187251775059849,0.188833117485046,4.20587952280733e+30
0.00247062313899605,0.00257013968429462,0.0218159910291433,0.77359265089035,5.90885028713928e+31,0.00270859734155238,0.199064388871193,4.37631297816223e+30
0.00226969439203672,0.00285314728999623,0.026014531031251,0.71246075630188,1.36179748764093e+32,0.00215331581421196,0.212261363863945,3.89335134446656e+30
0.00227401199810762,0.0022395345584366,0.0192510206252337,0.868956804275513,6.09728204875773e+30,0.00285899918526411,0.168984189629555,2.68776639135443e+30
0.00222078491553824,0.00254351309461617,0.0233815759420395,0.713536739349365,6.40198303687941e+29,0.00251189433038235,0.198795422911644,2.24025439169877e+30
0.00224070015888642,0.00228257176707532,0.0349286980926991,0.799775660037994,5.47929042789243e+29,0.00260171177797019,0.189239218831062,7.25711399530072e+31
0.00223568061657947,0.00236261882709578,0.0348231233656406,0.714776575565338,7.65853826705094e+29,0.00267323292791843,0.157820627093315,2.91770952241132e+30
0.00212140766072361,0.00225001333674379,0.0370872989296913,0.784731328487396,7.518602081116e+29,0.00266983918845654,0.174202561378479,4.54217639168754e+30
0.00206312419213451,0.00221087024165909,0.0270875785499811,0.7211754322052,2.73770349018525e+30,0.00344227277673781,0.178470075130463,2.99712627735345e+30
0.00215503012925765,0.00283968634265888,0.0278608053922653,0.777953386306763,1.0314667674169e+30,0.00214846199378371,0.175929024815559,1.81239837739052e+31
0.00205769383906018,0.00260073150890504,0.0205257479101419,0.614499151706696,2.94678418837305e+30,0.00217075506225228,0.207500621676445,1.63224872477708e+31
0.00218773949508323,0.00249808827970536,0.0215549599379301,0.814147472381592,2.67362728609433e+29,0.00261991680599749,0.146244570612907,4.58353102389346e+30
0.00222478408706877,0.00218045089173519,0.0244272146373987,0.741638839244843,1.56485851500421e+30,0.00201095291413367,0.212008774280548,4.1358092756081e+30
0.00200407580697872,0.0022152696276106,0.0253397971391678,0.652104794979095,9.04673645203486e+29,0.00227175280451775,0.213075637817383,6.47996038429441e+31
0.00200446825136104,0.00255867930640225,0.0287761222571135,0.709829747676849,1.37541589192779e+32,0.00181166920810938,0.203386828303337,1.30983014296717e+31
0.00201912179926839,0.00267003704197011,0.0230092909187078,0.869996070861816,4.44077479181068e+29,0.00338637339882553,0.193644165992737,2.5900681997218e+31
0.00203143544241468,0.0017676550989587,0.0318885780870914,0.771560966968536,1.84926239419319e+30,0.00243263761512935,0.179939284920692,4.13801574656777e+31
0.00199576517569843,0.00222273555909144,0.0150950169190764,0.683686077594757,1.5435715980567e+30,0.00265112682245672,0.167878583073616,3.78115154361103e+30
0.00192176701084039,0.00208663705310265,0.0162892993539572,0.712311327457428,2.36064281381452e+29,0.00225461670197546,0.215053796768188,1.18692469951604e+31
0.00196947686997002,0.0021549261859562,0.0222557578235865,0.60877251625061,4.20761833592525e+29,0.00320660439319909,0.218797251582146,2.00694561116007e+31
0.00197444252553316,0.00215740755660947,0.0309087783098221,0.781377375125885,5.30340834386852e+29,0.00232039974071085,0.172517910599709,5.01307657248092e+30
0.00189601467128023,0.00228583740951801,0.0200146976858377,0.582835376262665,1.23910264813453e+30,0.00240659434348345,0.205575227737427,6.20988744422574e+30
0.00203020589313234,0.00274544048479066,0.0183204356580973,0.647479593753815,1.07384233747748e+30,0.00301171187311411,0.178743228316307,6.47366478219618e+31
0.00205967743856575,0.00225961346601045,0.0181595627218485,0.666087567806244,8.37080864797966e+29,0.00273747905157506,0.188436225056648,4.16250477555683e+30
0.00182489757487262,0.00185523012465301,0.0340385027229786,0.649726212024689,1.91719314492315e+30,0.00303850509226322,0.141515865921974,2.78791803749168e+30
0.00183885474284631,0.00191639355375653,0.0213457439094782,0.724171459674835,2.81886369749814e+31,0.00205907295458019,0.19659435749054,5.32044384649776e+30
0.00194997416334554,0.00201003300475527,0.0185384396463633,0.654067814350128,1.68730396218096e+30,0.0021595808211714,0.220562815666199,1.8913837876002e+31
0.00183205239220371,0.00189938402594055,0.0220320224761963,0.651611983776093,5.1528079210473e+29,0.00275439769029617,0.190472587943077,8.54655729681623e+30
0.00184107774024083,0.00224813308004751,0.018819710239768,0.630779802799225,3.59181834645518e+29,0.00261705345474184,0.200744435191154,1.25308715444966e+31
0.00187514624045059,0.00191462232734088,0.0172099135816097,0.530299842357635,3.90360575549998e+30,0.00264034513384104,0.185453072190285,3.11704960303903e+30
0.00190683233890587,0.00188731991069806,0.0283155590295792,0.632444560527802,7.54418975166678e+29,0.00247580511495471,0.195936664938927,1.51976395592735e+32
0.00184243153796949,0.00191830649631769,0.0227096285670996,0.625878751277924,1.15441160673816e+31,0.00264645391143858,0.240418270230293,3.83074331278148e+31
0.00179612043267033,0.0017824028261291,0.0187623798847198,0.609176158905029,3.02453564799866e+30,0.00289902091026306,0.183734357357025,1.72264056165684e+30
0.00178386689629852,0.00204101184145614,0.0211659744381905,0.577327191829681,7.94735744556461e+29,0.00336829270236194,0.235817149281502,2.30020940544956e+30
0.00182326613096677,0.00174942449280846,0.0217932034283876,0.448395967483521,1.11264297788532e+31,0.00234678597189486,0.204761028289795,5.0716982921684e+30
0.00172787931067055,0.00188884532259143,0.0222812443971634,0.523598849773407,7.80190976681805e+30,0.0027041572611779,0.145482629537582,6.39568568183874e+31
0.00178228927900105,0.00220235749244739,0.0269785430282354,0.604721546173096,2.89753621503835e+29,0.00237064226530492,0.204305723309517,4.39932669452733e+30
0.00176799696917562,0.00186575280537121,0.0225851777940989,0.584214627742767,2.35080896540638e+31,0.00441919593140483,0.0601087510585785,5.33010981288848e+30
0.00176479419357121,0.00196383207825269,0.0234877075999975,0.538486421108246,7.65666443203054e+29,0.00133179128170013,0.219613537192345,2.97815224706089e+31
0.00174972448819583,0.00174844910394245,0.0192953664809465,0.621551275253296,2.47723770226619e+30,0.00266458629630506,0.156228318810463,5.65627981240924e+30
0.00176056299953317,0.00169166628684342,0.0149566642940044,0.454221993684769,5.59158868064439e+29,0.00235147471539676,0.188114285469055,5.94237875671305e+30
0.00172914831429558,0.00190786026527356,0.0211307108402252,0.491160005331039,2.04918414947901e+31,0.00247248052619398,0.19558572769165,1.5863499217541e+31
0.00177410639112807,0.00185983651553547,0.0190488025546074,0.490492343902588,8.25266712783646e+29,0.0020119606051594,0.219343051314354,9.91267913629244e+30
0.00173844026455617,0.00180312402106884,0.0330615304410458,0.480138927698135,1.72197655915042e+30,0.00222757388837636,0.156163334846497,2.64578178790391e+31
0.00168267664234727,0.00178773037687368,0.0200090613216162,0.491874814033508,2.40265843981274e+32,0.00238875928334892,0.182026103138924,2.30932893736982e+30
0.00173340777267371,0.00222233548132562,0.0253777150064707,0.468375772237778,7.6632060807562e+30,0.0016927415272221,0.173552498221397,2.19973893535053e+31
0.00172974568976117,0.00217013631290414,0.0253372583538294,0.407643109560013,1.29480005182222e+30,0.00178778602275997,0.230312749743462,3.49333937008196e+31
0.00172422163097199,0.00191389567456907,0.0203560292720795,0.448360085487366,7.93570642297807e+29,0.00286911218427122,0.176500126719475,1.05551651809783e+31
0.00169692668103169,0.00180036929177951,0.0205700155347586,0.410339504480362,7.20054427607631e+29,0.00215206108987331,0.212651684880257,3.04349311600749e+30
0.00176878057125384,0.00203364973108469,0.0193578097969294,0.356565952301025,3.64137354561959e+31,0.00182359095197171,0.185527682304382,2.95092675403284e+31
0.00163765351673703,0.00195079306345831,0.0181346237659454,0.359930247068405,5.63810844841461e+30,0.00205989391542971,0.227983877062798,3.74073564230404e+31
0.00167759461322014,0.00183776469464105,0.0238116085529327,0.387429356575012,7.0778277272845e+29,0.001782261650078,0.151301726698875,1.3555389028513e+31
0.00162681835195384,0.0021961150977935,0.0232250168919563,0.453104019165039,3.28175637678643e+30,0.00220445892773569,0.181625247001648,3.44925969818604e+30
0.00162687286376684,0.00175197761371193,0.018069239333272,0.304311156272888,5.33560619412736e+29,0.0027905919123441,0.216045901179314,1.68530394552814e+30
0.00171462756392842,0.00169699112308999,0.0255387704819441,0.340099304914474,3.70988733104921e+29,0.00173765432555228,0.197119891643524,9.56826402830206e+30
